Tiempo,Flexo-extensión codo derecho_X,Flexo-extensión codo derecho_Y,Flexo-extensión codo izquierdo_X,Flexo-extensión codo izquierdo_Y
0.00000,0.00000,2.21339,0.00000,-0.73475
0.01000,0.01000,2.25234,0.01000,-0.74841
0.02001,0.02000,2.29501,0.02000,-0.76090
0.03001,0.03000,2.33996,0.03000,-0.77084
0.04002,0.04000,2.38558,0.04000,-0.77680
0.05002,0.05000,2.43029,0.05000,-0.77749
0.06003,0.06000,2.47263,0.06000,-0.77201
0.07003,0.07000,2.51142,0.07000,-0.75998
0.08004,0.08000,2.54579,0.08000,-0.74174
0.09004,0.09000,2.57515,0.09000,-0.71838
0.10004,0.10000,2.59919,0.10000,-0.69166
0.11005,0.11000,2.61784,0.11000,-0.66386
0.12005,0.12000,2.63111,0.12000,-0.63750
0.13006,0.13000,2.63911,0.13000,-0.61502
0.14006,0.14000,2.64195,0.14000,-0.59847
0.15007,0.15000,2.63970,0.15000,-0.58925
0.16007,0.16000,2.63244,0.16000,-0.58791
0.17007,0.17000,2.62023,0.17000,-0.59408
0.18008,0.18000,2.60320,0.18000,-0.60649
0.19008,0.19000,2.58151,0.19000,-0.62313
0.20009,0.20000,2.55544,0.20000,-0.64146
0.21009,0.21000,2.52532,0.21000,-0.65867
0.22010,0.22000,2.49156,0.22000,-0.67205
0.23010,0.23000,2.45461,0.23000,-0.67924
0.24011,0.24000,2.41493,0.24000,-0.67859
0.25011,0.25000,2.37299,0.25000,-0.66935
0.26011,0.26000,2.32923,0.26000,-0.65184
0.27012,0.27000,2.28409,0.27000,-0.62747
0.28012,0.28000,2.23797,0.28000,-0.59860
0.29013,0.29000,2.19129,0.29000,-0.56836
0.30013,0.30000,2.14447,0.30000,-0.54024
0.31014,0.31000,2.09791,0.31000,-0.51778
0.32014,0.32000,2.05206,0.32000,-0.50412
0.33014,0.33000,2.00736,0.33000,-0.50162
0.34015,0.34000,1.96425,0.34000,-0.51156
0.35015,0.35000,1.92314,0.35000,-0.53402
0.36016,0.36000,1.88439,0.36000,-0.56776
0.37016,0.37000,1.84831,0.37000,-0.61044
0.38017,0.38000,1.81507,0.38000,-0.65883
0.39017,0.39000,1.78478,0.39000,-0.70914
0.40017,0.40000,1.75740,0.40000,-0.75749
0.41018,0.41000,1.73282,0.41000,-0.80030
0.42018,0.42000,1.71090,0.42000,-0.83468
0.43019,0.43000,1.69143,0.43000,-0.85876
0.44019,0.44000,1.67424,0.44000,-0.87193
0.45020,0.45000,1.65919,0.45000,-0.87488
0.46020,0.46000,1.64623,0.46000,-0.86957
0.47021,0.47000,1.63539,0.47000,-0.85895
0.48021,0.48000,1.62688,0.48000,-0.84657
0.49021,0.49000,1.62110,0.49000,-0.83614
0.50022,0.50000,1.61869,0.50000,-0.83106
0.51022,0.51000,1.62053,0.51000,-0.83399
0.52023,0.52000,1.62775,0.52000,-0.84660
0.53023,0.53000,1.64164,0.53000,-0.86942
0.54024,0.54000,1.66354,0.54000,-0.90182
0.55024,0.55000,1.69477,0.55000,-0.94213
0.56024,0.56000,1.73644,0.56000,-0.98777
0.57025,0.57000,1.78938,0.57000,-1.03549
0.58025,0.58000,1.85398,0.58000,-1.08161
0.59026,0.59000,1.93023,0.59000,-1.12243
0.60026,0.60000,2.01764,0.60000,-1.15456
0.61027,0.61000,2.11526,0.61000,-1.17529
0.62027,0.62000,2.22177,0.62000,-1.18286
0.63028,0.63000,2.33550,0.63000,-1.17664
0.64028,0.64000,2.45454,0.64000,-1.15721
