Tiempo,Flexo-extensión codo derecho_X,Flexo-extensión codo derecho_Y,Flexo-extensión codo izquierdo_X,Flexo-extensión codo izquierdo_Y
0.00000,0.00000,0.49578,0.00000,0.15337
0.01000,0.01000,0.46451,0.01000,0.16787
0.02000,0.02000,0.41049,0.02000,0.18085
0.03000,0.03000,0.33302,0.03000,0.19113
0.04001,0.04000,0.23391,0.04000,0.19769
0.05001,0.05000,0.11776,0.05000,0.19977
0.06001,0.06000,-0.00823,0.06000,0.19700
0.07001,0.07000,-0.13484,0.07000,0.18949
0.08001,0.08000,-0.25176,0.08000,0.17776
0.09001,0.09000,-0.34871,0.09000,0.16277
0.10001,0.10000,-0.41658,0.10000,0.14576
0.11002,0.11000,-0.44848,0.11000,0.12817
0.12002,0.12000,-0.44060,0.12000,0.11145
0.13002,0.13000,-0.39278,0.13000,0.09699
0.14002,0.14000,-0.30860,0.14000,0.08596
0.15002,0.15000,-0.19511,0.15000,0.07919
0.16002,0.16000,-0.06205,0.16000,0.07710
0.17003,0.17000,0.07907,0.17000,0.07963
0.18003,0.18000,0.21609,0.18000,0.08621
0.19003,0.19000,0.33731,0.19000,0.09582
0.20003,0.20000,0.43256,0.20000,0.10703
0.21003,0.21000,0.49422,0.21000,0.11815
0.22003,0.22000,0.51804,0.22000,0.12740
0.23003,0.23000,0.50367,0.23000,0.13307
0.24004,0.24000,0.45468,0.24000,0.13376
0.25004,0.25000,0.37819,0.25000,0.12853
0.26004,0.26000,0.28397,0.26000,0.11706
0.27004,0.27000,0.18327,0.27000,0.09969
0.28004,0.28000,0.08752,0.28000,0.07747
0.29004,0.29000,0.00712,0.29000,0.05200
0.30004,0.30000,-0.04955,0.30000,0.02536
0.31005,0.31000,-0.07694,0.31000,-0.00012
0.32005,0.32000,-0.07274,0.32000,-0.02214
0.33005,0.33000,-0.03813,0.33000,-0.03859
0.34005,0.34000,0.02253,0.34000,-0.04787
0.35005,0.35000,0.10215,0.35000,-0.04899
0.36005,0.36000,0.19181,0.36000,-0.04175
0.37005,0.37000,0.28163,0.37000,-0.02674
0.38006,0.38000,0.36180,0.38000,-0.00533
0.39006,0.39000,0.42344,0.39000,0.02055
0.40006,0.40000,0.45948,0.40000,0.04851
0.41006,0.41000,0.46543,0.41000,0.07603
0.42006,0.42000,0.43999,0.42000,0.10066
0.43006,0.43000,0.38536,0.43000,0.12033
0.44006,0.44000,0.30724,0.44000,0.13349
0.45007,0.45000,0.21433,0.45000,0.13933
0.46007,0.46000,0.11746,0.46000,0.13777
