Tiempo	Flexo-extensión cadera derecha_X	Flexo-extensión cadera derecha_Y	Flexo-extensión cadera izquierda_X	Flexo-extensión cadera izquierda_Y	Abducción-aducción cadera derecha_X	Abducción-aducción cadera derecha_Y	Abducción-aducción cadera izquierda_X	Abducción-aducción cadera izquierda_Y	Rotación cadera derecha_X	Rotación cadera derecha_Y	Rotación cadera izquierda_X	Rotación cadera izquierda_Y	Flexo-extensión codo derecho_X	Flexo-extensión codo derecho_Y	Flexo-extensión codo izquierdo_X	Flexo-extensión codo izquierdo_Y	Flexo-extensión cuello_X	Flexo-extensión cuello_Y	Flexión lateral cuello_X	Flexión lateral cuello_Y	Rotación cuello_X	Rotación cuello_Y	Flexo-extensión hombro derecho_X	Flexo-extensión hombro derecho_Y	Flexo-extensión hombro izquierdo_X	Flexo-extensión hombro izquierdo_Y	Abducción-aducción hombro derecho_X	Abducción-aducción hombro derecho_Y	Abducción-aducción hombro izquierdo_X	Abducción-aducción hombro izquierdo_Y	Rotación hombro derecho_X	Rotación hombro derecho_Y	Rotación hombro izquierdo_X	Rotación hombro izquierdo_Y	Flexo-extensión muñeca derecha_X	Flexo-extensión muñeca derecha_Y	Flexo-extensión muñeca izquierda_X	Flexo-extensión muñeca izquierda_Y	Abducción-aducción muñeca derecha_X	Abducción-aducción muñeca derecha_Y	Abducción-aducción muñeca izquierda_X	Abducción-aducción muñeca izquierda_Y	Rotación muñeca derecha_X	Rotación muñeca derecha_Y	Rotación muñeca izquierda_X	Rotación muñeca izquierda_Y	Rotación pelvis_X	Rotación pelvis_Y	Inclinación pelvis_X	Inclinación pelvis_Y	Oblicuidad pelvis_X	Oblicuidad pelvis_Y	Flexo-extensión rodilla derecha_X	Flexo-extensión rodilla derecha_Y	Flexo-extensión rodilla izquierda_X	Flexo-extensión rodilla izquierda_Y	Abducción-aducción rodilla derecha_X	Abducción-aducción rodilla derecha_Y	Abducción-aducción rodilla izquierda_X	Abducción-aducción rodilla izquierda_Y	Rotación rodilla derecha_X	Rotación rodilla derecha_Y	Rotación rodilla izquierda_X	Rotación rodilla izquierda_Y	Dorsiflexión-plantarflexión tobillo izquierdo_X	Dorsiflexión-plantarflexión tobillo izquierdo_Y	Dorsiflexión-plantarflexión tobillo izquierdo_X	Dorsiflexión-plantarflexión tobillo izquierdo_Y	Eversión-inversión tobillo derecho_X	Eversión-inversión tobillo derecho_Y	Eversión-inversión tobillo izquierdo_X	Eversión-inversión tobillo izquierdo_Y	Rotación tobillo derecho_X	Rotación tobillo derecho_Y	Rotación tobillo izquierdo_X	Rotación tobillo izquierdo_Y	Flexo-extensión torso_X	Flexo-extensión torso_Y	Flexión lateral torso_X	Flexión lateral torso_Y	Rotación torso_X	Rotación torso_Y	Inclinación torso_X	Inclinación torso_Y	
0.00000	0.00000	-0.06800	0.00000	-0.14784	0.00000	0.29124	0.00000	-0.15113	0.00000	-0.16369	0.00000	0.42753	0.00000	0.23949	0.00000	-11.91571	0.00000	-0.11471	0.00000	0.22987	0.00000	0.29227	0.00000	0.21774	0.00000	1.56585	0.00000	0.10816	0.00000	2.30445	0.00000	0.21997	0.00000	1.65791	0.00000	0.39571	0.00000	-24.54382	0.00000	0.12189	0.00000	3.53337	0.00000	0.57145	0.00000	-17.97216	0.00000	-0.82937	0.00000	0.60658	0.00000	0.12761	0.00000	-0.37198	0.00000	-0.19643	0.00000	0.00295	0.00000	0.04553	0.00000	-0.18972	0.00000	-0.47998	0.00000	-0.74923	0.00000	-0.70595	0.00000	-0.23868	0.00000	0.05996	0.00000	0.69446	0.00000	-0.88858	0.00000	-0.41348	0.00000	-0.05458	0.00000	-0.30980	0.00000	0.41338	
0.01000	0.01000	-0.06755	0.01000	-0.14793	0.01000	0.29334	0.01000	-0.15412	0.01000	-0.16468	0.01000	0.42425	0.01000	0.22302	0.01000	-12.45741	0.01000	-0.12952	0.01000	0.24978	0.01000	0.30191	0.01000	0.24234	0.01000	1.80402	0.01000	0.08770	0.01000	2.28870	0.01000	0.24415	0.01000	1.89789	0.01000	0.39786	0.01000	-23.74891	0.01000	0.11522	0.01000	3.88320	0.01000	0.56278	0.01000	-17.14563	0.01000	-0.81657	0.01000	0.61049	0.01000	0.12915	0.01000	-0.36880	0.01000	-0.19698	0.01000	0.00011	0.01000	0.04629	0.01000	-0.12967	0.01000	-0.47856	0.01000	-0.74974	0.01000	-0.70862	0.01000	-0.23375	0.01000	0.05961	0.01000	0.69551	0.01000	-0.87939	0.01000	-0.42535	0.01000	-0.05144	0.01000	-0.28579	0.01000	0.42377	
0.02001	0.02000	-0.06813	0.02000	-0.14814	0.02000	0.29679	0.02000	-0.15816	0.02000	-0.16657	0.02000	0.42073	0.02000	0.20517	0.02000	-13.01130	0.02000	-0.14180	0.02000	0.27133	0.02000	0.31045	0.02000	0.26236	0.02000	2.04677	0.02000	0.06596	0.02000	2.28163	0.02000	0.26372	0.02000	2.14186	0.02000	0.40095	0.02000	-22.92968	0.02000	0.10915	0.02000	4.33824	0.02000	0.55392	0.02000	-16.58699	0.02000	-0.80295	0.02000	0.61534	0.02000	0.13157	0.02000	-0.36527	0.02000	-0.19731	0.02000	-0.00292	0.02000	0.04708	0.02000	-0.07359	0.02000	-0.47758	0.02000	-0.74986	0.02000	-0.71196	0.02000	-0.22904	0.02000	0.05937	0.02000	0.69513	0.02000	-0.87060	0.02000	-0.43666	0.02000	-0.04969	0.02000	-0.26103	0.02000	0.43415	
0.03001	0.03000	-0.07001	0.03000	-0.14846	0.03000	0.30170	0.03000	-0.16324	0.03000	-0.16952	0.03000	0.41725	0.03000	0.18682	0.03000	-13.54634	0.03000	-0.15031	0.03000	0.29337	0.03000	0.31657	0.03000	0.27535	0.03000	2.27792	0.03000	0.04408	0.03000	2.28576	0.03000	0.27626	0.03000	2.37345	0.03000	0.40502	0.03000	-22.14236	0.03000	0.10414	0.03000	4.89601	0.03000	0.54550	0.03000	-16.40189	0.03000	-0.78937	0.03000	0.62105	0.03000	0.13498	0.03000	-0.36160	0.03000	-0.19734	0.03000	-0.00600	0.03000	0.04790	0.03000	-0.04862	0.03000	-0.47720	0.03000	-0.74955	0.03000	-0.71593	0.03000	-0.22487	0.03000	0.05926	0.03000	0.69344	0.03000	-0.86290	0.03000	-0.44638	0.03000	-0.04995	0.03000	-0.23711	0.03000	0.44380	
0.04001	0.04000	-0.07334	0.04000	-0.14889	0.04000	0.30806	0.04000	-0.16930	0.04000	-0.17360	0.04000	0.41420	0.04000	0.16903	0.04000	-14.02955	0.04000	-0.15410	0.04000	0.31450	0.04000	0.31877	0.04000	0.27922	0.04000	2.47991	0.04000	0.02338	0.04000	2.30288	0.04000	0.27970	0.04000	2.57488	0.04000	0.41004	0.04000	-21.45031	0.04000	0.10062	0.04000	5.54505	0.04000	0.53823	0.04000	-16.67679	0.04000	-0.77688	0.04000	0.62749	0.04000	0.13942	0.04000	-0.35810	0.04000	-0.19698	0.04000	-0.00902	0.04000	0.04874	0.04000	-0.04651	0.04000	-0.47751	0.04000	-0.74883	0.04000	-0.72043	0.04000	-0.22153	0.04000	0.05927	0.04000	0.69086	0.04000	-0.85698	0.04000	-0.45342	0.04000	-0.05283	0.04000	-0.21585	0.04000	0.45195	
0.05002	0.05000	-0.07819	0.05000	-0.14938	0.05000	0.31572	0.05000	-0.17614	0.05000	-0.17883	0.05000	0.41201	0.05000	0.15295	0.05000	-14.42839	0.05000	-0.15273	0.05000	0.33327	0.05000	0.31561	0.05000	0.27255	0.05000	2.63540	0.05000	0.00516	0.05000	2.33363	0.05000	0.27265	0.05000	2.72874	0.05000	0.41589	0.05000	-20.91828	0.05000	0.09886	0.05000	6.26368	0.05000	0.53281	0.05000	-17.46439	0.05000	-0.76665	0.05000	0.63446	0.05000	0.14484	0.05000	-0.35511	0.05000	-0.19614	0.05000	-0.01183	0.05000	0.04963	0.05000	-0.07386	0.05000	-0.47850	0.05000	-0.74780	0.05000	-0.72530	0.05000	-0.21923	0.05000	0.05936	0.05000	0.68814	0.05000	-0.85342	0.05000	-0.45678	0.05000	-0.05882	0.05000	-0.19912	0.05000	0.45791	
0.06002	0.06000	-0.08450	0.06000	-0.14987	0.06000	0.32436	0.06000	-0.18348	0.06000	-0.18515	0.06000	0.41114	0.06000	0.13969	0.06000	-14.71281	0.06000	-0.14642	0.06000	0.34832	0.06000	0.30586	0.06000	0.25489	0.06000	2.72930	0.06000	-0.00938	0.06000	2.37732	0.06000	0.25469	0.06000	2.81986	0.06000	0.42229	0.06000	-20.60590	0.06000	0.09900	0.06000	7.01969	0.06000	0.52997	0.06000	-18.77184	0.06000	-0.75987	0.06000	0.64169	0.06000	0.15113	0.06000	-0.35301	0.06000	-0.19473	0.06000	-0.01433	0.06000	0.05057	0.06000	-0.10481	0.06000	-0.48003	0.06000	-0.74663	0.06000	-0.73030	0.06000	-0.21809	0.06000	0.05948	0.06000	0.68629	0.06000	-0.85265	0.06000	-0.45562	0.06000	-0.06830	0.06000	-0.18870	0.06000	0.46110	
0.07002	0.07000	-0.09204	0.07000	-0.15026	0.07000	0.33352	0.07000	-0.19095	0.07000	-0.19239	0.07000	0.41200	0.07000	0.13028	0.07000	-14.85712	0.07000	-0.13612	0.07000	0.35859	0.07000	0.28882	0.07000	0.22689	0.07000	2.75051	0.07000	-0.01930	0.07000	2.43190	0.07000	0.22648	0.07000	2.83723	0.07000	0.42886	0.07000	-20.56125	0.07000	0.10103	0.07000	7.77140	0.07000	0.53029	0.07000	-20.55415	0.07000	-0.75769	0.07000	0.64884	0.07000	0.15808	0.07000	-0.35215	0.07000	-0.19265	0.07000	-0.01637	0.07000	0.05158	0.07000	-0.12190	0.07000	-0.48175	0.07000	-0.74554	0.07000	-0.73515	0.07000	-0.21815	0.07000	0.05956	0.07000	0.68642	0.07000	-0.85487	0.07000	-0.44943	0.07000	-0.08137	0.07000	-0.18617	0.07000	0.46117	
0.08003	0.08000	-0.10047	0.08000	-0.15047	0.08000	0.34257	0.08000	-0.19808	0.08000	-0.20030	0.08000	0.41491	0.08000	0.12552	0.08000	-14.84191	0.08000	-0.12340	0.08000	0.36346	0.08000	0.26453	0.08000	0.19035	0.08000	2.69347	0.08000	-0.02405	0.08000	2.49421	0.08000	0.18983	0.08000	2.77542	0.08000	0.43507	0.08000	-20.81481	0.08000	0.10481	0.08000	8.47036	0.08000	0.53421	0.08000	-22.71451	0.08000	-0.76107	0.08000	0.65560	0.08000	0.16536	0.08000	-0.35280	0.08000	-0.18984	0.08000	-0.01783	0.08000	0.05265	0.08000	-0.11211	0.08000	-0.48320	0.08000	-0.74477	0.08000	-0.73952	0.08000	-0.21930	0.08000	0.05955	0.08000	0.68964	0.08000	-0.86005	0.08000	-0.43806	0.08000	-0.09792	0.08000	-0.19270	0.08000	0.45803	
0.09003	0.09000	-0.10931	0.09000	-0.15042	0.09000	0.35079	0.09000	-0.20436	0.09000	-0.20852	0.09000	0.41999	0.09000	0.12589	0.09000	-14.65599	0.09000	-0.11030	0.09000	0.36288	0.09000	0.23393	0.09000	0.14802	0.09000	2.55905	0.09000	-0.02350	0.09000	2.56030	0.09000	0.14750	0.09000	2.63557	0.09000	0.44029	0.09000	-21.37420	0.09000	0.11010	0.09000	9.06598	0.09000	0.54195	0.09000	-25.11152	0.09000	-0.77067	0.09000	0.66160	0.09000	0.17262	0.09000	-0.35514	0.09000	-0.18626	0.09000	-0.01855	0.09000	0.05375	0.09000	-0.08949	0.09000	-0.48384	0.09000	-0.74456	0.09000	-0.74303	0.09000	-0.22136	0.09000	0.05941	0.09000	0.69688	0.09000	-0.86797	0.09000	-0.42184	0.09000	-0.11749	0.09000	-0.20897	0.09000	0.45191	
